image_path,class
../data/raw/Aerodactyl/dbbd1c859b8d48878421e058f2d7e26c.jpg,1
../data/raw/Aerodactyl/e8d4cf4ee37a471bb92ee42e298eb692.jpg,1
../data/raw/Aerodactyl/eea9ce8c690a4c1380e2d8fc6be729a5.jpg,1
../data/raw/Aerodactyl/f403dcd3136643e4b43c7d01e14494bc.jpg,1
../data/raw/Aerodactyl/f6de83f1ed034679bf49b84e0af203ce.jpg,1
../data/raw/Aerodactyl/f9b2de8410924cb49e75c0178b15103f.jpg,1
../data/raw/Alakazam/0bdefe16e8734bf0a8653ec64123ffe9.jpg,2
../data/raw/Alakazam/0cfe57a5bf674650b0de0c381df13ca0.jpg,2
../data/raw/Alakazam/0f957c10591a4acebdedc5e651606239.jpg,2
../data/raw/Alakazam/1024eabd08664f8497c74d605169ab0e.jpg,2
../data/raw/Alakazam/1115f34ff9884a6ab3ceaafa87a0dfd4.jpg,2
../data/raw/Alakazam/12973b3848734107b246eaee2a9cd698.jpg,2
../data/raw/Alakazam/17613a713b6f4176bdd59d452627ef9a.jpg,2
../data/raw/Alakazam/19e3ed99fae14c04af32a8d2f31d50cd.jpg,2
../data/raw/Alakazam/30bb8818f4574e319d59835d98dc5959.jpg,2
../data/raw/Alakazam/36a7787e151c454f9930925eb44d5514.jpg,2
../data/raw/Alakazam/5f696c035e35464b80243bb0e34be6df.jpg,2
../data/raw/Alakazam/601729d8dcd84c688d51072821a7dc8b.jpg,2
../data/raw/Alakazam/64527ef991ff42c6883623f263f3c2f4.jpg,2
../data/raw/Alakazam/6ca4cfa2ecd541778149fb573dc38276.jpg,2
../data/raw/Alakazam/8275eb86ab4a4b75b3629489f7292515.jpg,2
../data/raw/Alakazam/83d63caf8d904ea38f2a48e6ed926141.jpg,2
../data/raw/Alakazam/909d9e0aa3264423b8010a81ae230a74.jpg,2
../data/raw/Alakazam/91eb6d71040246758ab4294715d9d968.jpg,2
../data/raw/Alakazam/972631f1ee12457198eea11da2c681eb.jpg,2
../data/raw/Alakazam/a2365c6b200046588d69a4d8bd6b4d98.jpg,2
../data/raw/Alakazam/af93757c33894660855c1e238fc19137.jpg,2
../data/raw/Alakazam/dcc693898ecc4f3e9766e66c510fcaa3.jpg,2
../data/raw/Alakazam/dde6dba6b0204589be28d230ccef9c48.jpg,2
../data/raw/Alakazam/e4f9bb3159924d988611bd835ef5ffa5.jpg,2
../data/raw/Alakazam/f4116f977cf94064a9acec285237d4f8.jpg,2
../data/raw/Alakazam/fae7e19b15694b738383d0f57f600ed2.jpg,2
../data/raw/Alolan Sandslash/0735929ea83a45ef8f4016e94cf17db0.jpg,3
../data/raw/Alolan Sandslash/14fee1397596465c8c718a5127051cd6.jpg,3
../data/raw/Alolan Sandslash/1fc0f99cc95240138620f2b8a1ba86ec.jpg,3
../data/raw/Alolan Sandslash/419d3e5e8b064d26bdcc47915c996e2d.jpg,3
../data/raw/Alolan Sandslash/6525ea05a6aa4932b6aa6307f287d0c3.jpg,3
../data/raw/Alolan Sandslash/69ff14c0b5964ac89a6c2da5e0d602ad.jpg,3
../data/raw/Alolan Sandslash/6eef9997035744a4a571803e9c80ac48.jpg,3
../data/raw/Alolan Sandslash/9576b2a5fe344500a245e5d1f9877b71.jpg,3
../data/raw/Alolan Sandslash/Alolan Sandslash.png,3
../data/raw/Alolan Sandslash/AlolanSandslashDuel475.png,3
../data/raw/Alolan Sandslash/WV4lqZqCl7.png,3
../data/raw/Alolan Sandslash/a6ff19772460426898e76517f9b08edf.jpg,3
../data/raw/Alolan Sandslash/asandslashbattle1.png,3
../data/raw/Alolan Sandslash/b13279353bb24844a3a912178954ee24.jpg,3
../data/raw/Alolan Sandslash/bd9c52b1eb8149a0ae62e28fd31e236d copy.jpg,3
../data/raw/Alolan Sandslash/c1f4322196144ee8aabb1dd423204f6c.jpg,3
../data/raw/Alolan Sandslash/c8f9e306eac943c7be734cad9f3a7b5a.jpg,3
../data/raw/Alolan Sandslash/card-games-trading-cards-pokemon-tcg-sun-moon-alolan-sandslash-and-alolan-ninetales-trainer-kit.jpg,3
../data/raw/Alolan Sandslash/ce945e0129244681a44c925016667ae0 copy.jpg,3
../data/raw/Alolan Sandslash/download (1).jpeg,3
../data/raw/Alolan Sandslash/download (2).jpeg,3
../data/raw/Alolan Sandslash/download.jpeg,3
../data/raw/Alolan Sandslash/e1260d1775cd4fcab78507587639c059.jpg,3
../data/raw/Alolan Sandslash/e36ff01e6c044dc0bff9098a1af933a2.jpg,3
../data/raw/Alolan Sandslash/f0d445d4edef499eb9e9ae2ff67b518c.jpg,3
../data/raw/Alolan Sandslash/f5d8df5c3e03418d8c92b065a6ba7274.jpg,3
../data/raw/Alolan Sandslash/high_quality_wallpaper_HD_1080_IDS_1158914.png,3
../data/raw/Alolan Sandslash/il_340x270.1247165097_ewz6.jpg,3
../data/raw/Alolan Sandslash/images (1).jpeg,3
../data/raw/Alolan Sandslash/images (2).jpeg,3
../data/raw/Alolan Sandslash/images (3).jpeg,3
../data/raw/Alolan Sandslash/images (4).jpeg,3
../data/raw/Alolan Sandslash/images (5).jpeg,3
../data/raw/Alolan Sandslash/images (6).jpeg,3
../data/raw/Alolan Sandslash/images (7).jpeg,3
../data/raw/Alolan Sandslash/images (8).jpeg,3
../data/raw/Alolan Sandslash/images (9).jpeg,3
../data/raw/Alolan Sandslash/images.jpeg,3
../data/raw/Alolan Sandslash/maxresdefault.jpg,3
../data/raw/Alolan Sandslash/sandshrew-amp-sandslash-pokemon-pinterest-of-pokemon-coloring-pages-alolan-sandslash.jpg,3
../data/raw/Alolan Sandslash/wp2403441.jpg,3
../data/raw/Arbok/11ec4ae1d62d41098d79892a4c6680fe.jpg,4
../data/raw/Arbok/1bdea5ec0133424db0076823c2c593bb.jpg,4
../data/raw/Arbok/1bec0904f68f479694cd41cd2e82025b.jpg,4
../data/raw/Arbok/22033fc3bf8c48f287d153442160a808.jpg,4
../data/raw/Arbok/2288e04e286d4b8ba984d5b173d4411c.jpg,4
../data/raw/Arbok/2382e5e913f94dd7845e6b1ac733ef18.jpg,4
../data/raw/Arbok/2526890dd788479b8a6e7a0622524f90.jpg,4
../data/raw/Arbok/25a6aceb55c54001a85fcd649def3979.jpg,4
../data/raw/Arbok/3dcdaba1fc704c2bb4e860b9bc18fe6c.jpg,4
../data/raw/Arbok/3e4fd8cdf8c740548826b6de29f18258.jpg,4
../data/raw/Arbok/45af6484b35e44488ce166651970b0b2.jpg,4
../data/raw/Arbok/47f7e7277c6e4a67b4098f5129683355.jpg,4
../data/raw/Arbok/4fcbe8a363754562a17652a22ba741bf.jpg,4
../data/raw/Arbok/5683e00c702d496eb03b91c32c617ede.jpg,4
../data/raw/Arbok/65d4bf22b63341a2b47e05b2a3dab79e.jpg,4
../data/raw/Arbok/69b34d100adf4e47b05d0617d7d21fd7.jpg,4
../data/raw/Arbok/71f6f5c618144f6a855036473b9504cc.jpg,4
../data/raw/Arbok/7f2fb44a8c3f4539af3168dbe6f5a278.jpg,4
../data/raw/Arbok/873c1857a1d54bb9abc3a12d9f9a0d7f.jpg,4
../data/raw/Arbok/8fcab965e58242058c6478ae75315d53.jpg,4
../data/raw/Arbok/91ff046d093342d58b04b129f0ce14be.jpg,4
../data/raw/Arbok/94bdd8505854458a8ce95ac15aacb790.jpg,4
../data/raw/Arbok/95b9e6acff0e442d8b1061b6646ef587.jpg,4
../data/raw/Arbok/9958841a87a4409f9a1b1adf3d89e863.jpg,4
../data/raw/Arbok/a22b5dbf60c2482ead1530727140a1e7.jpg,4
../data/raw/Arbok/a7382b4d25484712bfb77e09121a7104.jpg,4
../data/raw/Arbok/a74170d1aa1d4d58bc13044a713a03c7.jpg,4
../data/raw/Arbok/a747f0c707cc46f982fc8165f2d8ce3d.jpg,4
../data/raw/Arbok/ad5202b436824705b1ed0675eaa39454.jpg,4
../data/raw/Arbok/af42faf73f34462bb3e3c43199f0ccfc.jpg,4
../data/raw/Arbok/af4df6d456224941b6faae231d9392fb.jpg,4
../data/raw/Arbok/c1acc0f8288948c7aa9ea55706a58ebb.jpg,4
../data/raw/Arbok/cf0c7600246e46ab81de6be0d5799a9d.jpg,4
../data/raw/Arbok/d999dc04088b4aa7ac3810ba61e8e604.jpg,4
../data/raw/Arbok/e2581f92a35646368e416d242d6f64ca.jpg,4
../data/raw/Arbok/e55152429d8f49d8a95f4c212d5b20f8.jpg,4
../data/raw/Arbok/f08fcce291cd40ccb68d12cce2addeed.jpg,4
../data/raw/Arbok/f16335d9bd114e43a42fb78e37aae226.jpg,4
../data/raw/Arbok/f1f60afee27b4d4c890fde4a85b63acf.jpg,4
../data/raw/Arbok/f8f3a75c630f4826a7b5bda5d0b562b2.jpg,4
../data/raw/Arbok/fea033db0e48467090dd3067e7769d3d.jpg,4
../data/raw/Arcanine/02c4ebeecb2246d082b8bfa6f06b0e24.jpg,5
../data/raw/Arcanine/096785a7c91f4c2fa64ca8fc2d024417.jpg,5
../data/raw/Arcanine/0af612d6c81c4cf8bb346df0d1ee02ea.jpg,5
../data/raw/Arcanine/0c5a0155f9334ac58b7bd2b577a7f0be.jpg,5
../data/raw/Arcanine/0ccacca7a1c6455ab45aff52cdec35e8.jpg,5
../data/raw/Arcanine/0f22804891104e6983cc653dc3731a48.jpg,5
../data/raw/Arcanine/10ce75617c034b3fac245b7591e61bcc.jpg,5
../data/raw/Arcanine/111b3c4a978e4d5fbaafcc0e7516d65a.jpg,5
../data/raw/Arcanine/13398a453d9d4de7bfd4b5a7adb77c7c.jpg,5
../data/raw/Arcanine/17161486edd94b24b5d68a7f5b1a724f.jpg,5
../data/raw/Arcanine/215c31baf5b04030a5243f6656881306.jpg,5
../data/raw/Arcanine/27502a0b344f49638f28aac923d78228.jpg,5
../data/raw/Arcanine/367dd99ce5784e039f1a9d41def0459d.jpg,5
../data/raw/Arcanine/39e2ca8020e64da5a9ecf3a8a1eefcd8.jpg,5
../data/raw/Arcanine/3fde20ba62664ea39b21af2626b7a75c.jpg,5
../data/raw/Arcanine/4feb43ec07af47a6847ced9fe12b52b7.jpg,5
../data/raw/Arcanine/54ba4c89510748748199ebdb86cbdc12.jpg,5
../data/raw/Arcanine/59be2d0da9194716a4ffd17c2e4543e2.jpg,5
../data/raw/Arcanine/5a9b2cd0bf9e41f785f828891e37f63b.jpg,5
../data/raw/Arcanine/60cd7b3ce7dd481fb2bdd54aef166c02.jpg,5
../data/raw/Arcanine/6b246a54400c4a74bc0d758651132d27.jpg,5
../data/raw/Arcanine/765bc9ac572642149116d5388db79e89.jpg,5
../data/raw/Arcanine/783fce6754e74155a6bf8484c0cc2646.jpg,5
../data/raw/Arcanine/7db23f9ef82741fd8551556025c02bb2.jpg,5
../data/raw/Arcanine/866cbbfb75334c819faa017e266bd2f5.jpg,5
../data/raw/Arcanine/91dbfa19b69345a29d055e9824665966.jpg,5
../data/raw/Arcanine/9eae363f35574ceb966d63b0f91a68e3.jpg,5
../data/raw/Arcanine/a40f60338b4148c38d2593c17c101cd9.jpg,5
../data/raw/Arcanine/a6701c152f844007a62c5d336072e9f8.jpg,5
../data/raw/Arcanine/a9a82ea1e5384eb2bf70d7fa2002dd68.jpg,5
../data/raw/Arcanine/aff9838235d045edac7c74a46eaad2d0.jpg,5
../data/raw/Arcanine/b26ee7447acc46839ae16325de6e58a3.jpg,5
../data/raw/Arcanine/c2f42fbdf3b94ea38397ef51d1fa1ab7.jpg,5
../data/raw/Arcanine/cb997090516346e1afbe8a01d83c7068.jpg,5
../data/raw/Arcanine/d2287ff780964c41994e9f5ce6690d0c.jpg,5
../data/raw/Arcanine/e25efe60ae26452d8cbf057c71197178.jpg,5
../data/raw/Arcanine/e827a1adba344ee3b6441a02d77216dd.jpg,5
../data/raw/Arcanine/e9864e90d4f24bbe8988ee2263f54c11.jpg,5
../data/raw/Arcanine/ea4acb14bbd94c8c8f03a853afc23a22.jpg,5
../data/raw/Arcanine/eb6bd73299414839993e02ab9ec955c7.jpg,5
../data/raw/Arcanine/f7a8f14379cf4270aa519f1ebd10918d.jpg,5
../data/raw/Articuno/02345969187d4605bf79853f504a8652.jpg,6
../data/raw/Articuno/0552cd4a9ba64c11893716f67108f8a5.jpg,6
../data/raw/Articuno/0c0c1ec4e42d4a2a907be4e9cd3ff35b.jpg,6
../data/raw/Articuno/10c310150271470daa20666a3577bd89.jpg,6
../data/raw/Articuno/116e8958d7de4e36b030a22623686ebe.jpg,6
../data/raw/Articuno/14e07b176d2b424689e52c9e1054a1d4.jpg,6
../data/raw/Articuno/16eaa051c9bf44b2bf9c49341fbb4509.jpg,6
../data/raw/Articuno/172ec3332c254283a533e96209d4f768.jpg,6
../data/raw/Articuno/1bd19f5791f749ca82017f4873f3b8b3.jpg,6
../data/raw/Articuno/1c60e6f03c4448209a8288878a4e1d67.jpg,6
../data/raw/Articuno/20452dfa8aac47fa9bb1b8bc830e3264.jpg,6
../data/raw/Articuno/22cd66736e594cf497303e570c8a5e41.jpg,6
../data/raw/Articuno/3473a15f80724cfb91e7b9a343425748.jpg,6
../data/raw/Articuno/34956b44578845148461f4a45c574150.jpg,6
../data/raw/Articuno/3dc21e08c0b847e3b0dffa6285190219.jpg,6
../data/raw/Articuno/3efae1c0b6134e9b9273fc92274a73cb.jpg,6
../data/raw/Articuno/43386ffd4b0b4301863af51f8cc5c205.jpg,6
../data/raw/Articuno/48ad51dc7bc64f76ac0156041bbc5449.jpg,6
../data/raw/Articuno/492f63ecf9f043c8a4604073c40a0fa8.jpg,6
../data/raw/Articuno/4d0ff4464c9943a2ad6b80e90466ad29.jpg,6
../data/raw/Articuno/4dd987287847447daabcaab2dda0330b.jpg,6
../data/raw/Articuno/52e836cdd06449f78c76703612d4d8a3.jpg,6
../data/raw/Articuno/5319c1ea383247babe735aa4a4f177c0.jpg,6
../data/raw/Articuno/5e1c58119f2f4001ae15e7de969b15a6.jpg,6
../data/raw/Articuno/64d9ee273f6c437cb427302e8c99dc9f.jpg,6
../data/raw/Articuno/6c4329bebd9a453790ff8560a9965f53.jpg,6
../data/raw/Articuno/6e24a9d251c44a80bf84849d2227d047.jpg,6
../data/raw/Articuno/6e75071c181b41e6b06873baa8ea84c4.jpg,6
../data/raw/Articuno/7362de81ce3440b9a2a19b0081222e5b.jpg,6
../data/raw/Articuno/75e6a3babf894ccb94a006d0bbb383a1.jpg,6
../data/raw/Articuno/a0d049049fdd48078eaca651e4e26e54.jpg,6
../data/raw/Articuno/a3acf4a5d1014f238a6b35d62a194ba8.jpg,6
../data/raw/Articuno/a578b22d32444703996dbfa8933f0b82.jpg,6
../data/raw/Articuno/aa5cf4c4a6c04d1f87f395e6a43a5ba5.jpg,6
../data/raw/Articuno/af2bb12b61a1494791a684c9e1e06cc0.jpg,6
../data/raw/Articuno/b072cc3b8d7d440c8524e640fe132495.jpg,6
../data/raw/Articuno/b3b718ae79f0421481b191ec694fc4f4.jpg,6
../data/raw/Articuno/bb9175339d9f443997a1060bbb9158e7.jpg,6
../data/raw/Articuno/d383a647428b4acca6618bf23540848f.jpg,6
../data/raw/Articuno/d3bb71d1f3094c15971ea6a985da84fe.jpg,6
../data/raw/Articuno/df28e32e23cc42989a27e8bc25941569.jpg,6
../data/raw/Articuno/e3d26813c5634db6b25f2153486428a2.jpg,6
../data/raw/Articuno/eae42dbcf4304d9a9a761483bfcef06f.jpg,6
../data/raw/Articuno/ec51e886914940af9e33ffa304e48774.jpg,6
../data/raw/Articuno/f45cf229bdb84998a8f98065b9656107.jpg,6
../data/raw/Beedrill/0ad2b3a7d4124698bfd65d1932323ec0.jpg,7
../data/raw/Beedrill/0c19723d6eea493f9f38364b13c97663.jpg,7
../data/raw/Beedrill/0cf7fc0398e54c889d321fdd2c8bb083.jpg,7
../data/raw/Beedrill/0e0ce5eff63d443b9648654f4d1aa992.jpg,7
../data/raw/Beedrill/0fce3cf0d2b947649b6b27235de5465d.jpg,7
../data/raw/Beedrill/110907424f2e4bc38fdf44dba03db30d.jpg,7
../data/raw/Beedrill/16fcb3b32fff4aa49b4642ca6c5538f1.jpg,7
../data/raw/Beedrill/22644882ac034a1d9e57dcf509f559a8.jpg,7
../data/raw/Beedrill/2a60f83c5503434d83efe660e4311c9a.jpg,7
../data/raw/Beedrill/2fd93e226abc4937a5669c56192d9f7d.jpg,7
../data/raw/Beedrill/3e15a66482844a7588cfb01f7a76c586.jpg,7
../data/raw/Beedrill/3f202cd875184f4f8b2b2ac5937c03d1.jpg,7
../data/raw/Beedrill/4faa87de5ee1444da55bc491fc5afbd2.jpg,7
../data/raw/Beedrill/591bae1a3c404925a4137570ffedcc32.jpg,7
../data/raw/Beedrill/60aef26718f7440fa0534304bac79d0d.jpg,7
../data/raw/Beedrill/676fe409778b42329a90d06531f70628.jpg,7
../data/raw/Beedrill/74c81db86ad54993a8dd846c7b55eb07.jpg,7
../data/raw/Beedrill/7a99240b4f5d407fafe676d141d57e65.jpg,7
../data/raw/Beedrill/7e7f9f99a323495cab7c03a8676c684e.jpg,7
../data/raw/Beedrill/8ae4fa6c6057408d99996c5e79e89458.jpg,7
../data/raw/Beedrill/91359205a99b477a8b35076767d30bc1.jpg,7
../data/raw/Beedrill/924a5ae77e824b74af5220a8df4333be.jpg,7
../data/raw/Beedrill/b2573b1b4b034cf9b5d462e3b879ad3f.jpg,7
../data/raw/Beedrill/b56471162485440b85344af373f64b3a.jpg,7
../data/raw/Beedrill/bd38311ecb014fd993a52108475d9d6c.jpg,7
../data/raw/Beedrill/bf9c95ffa8e84eec80b1a09407c8b47e.jpg,7
../data/raw/Beedrill/c0a64486f688405a9e1102d1d20536f0.jpg,7
../data/raw/Beedrill/c53c49a9a9694f04aa477a019f553ec3.jpg,7
../data/raw/Beedrill/c57b272d60a84cba986162be7ebf24e1.jpg,7
../data/raw/Beedrill/c9de7a1f6f364e99b43f452db8efd668.jpg,7
../data/raw/Beedrill/f1e3d9587b884c89bee7329ae2f5f59a.jpg,7
../data/raw/Beedrill/f4a75d0157cd497697684fc608b285c7.jpg,7
../data/raw/Beedrill/faadfc90fc67499cb861b1696b70d099.jpg,7
../data/raw/Beedrill/ff72c89a3cb0468f827eeafdfacac807.jpg,7
../data/raw/Bellsprout/05ba6e0173f343559dee0eadcd74781f.jpg,8
../data/raw/Bellsprout/11565a667c014a93bdfd3067b59f2779.jpg,8
../data/raw/Bellsprout/14120da7934a4adcb1565f23183ced3a.jpg,8
../data/raw/Bellsprout/19027abe522541e5a9516316666a8ff6.jpg,8
../data/raw/Bellsprout/19ce723365ef4e998b3ed29b3eabb10f.jpg,8
../data/raw/Bellsprout/1ef0add51b1940639726dc02e3b344a7.jpg,8
../data/raw/Bellsprout/219f51f22666445ba345fc36f09c91dc.jpg,8
../data/raw/Bellsprout/283aade1701c461ca44edbc1cc443ca6.jpg,8
../data/raw/Bellsprout/2f7174f2a8cc40d69a2a60a496a02b4e.jpg,8
../data/raw/Bellsprout/3541a59458d74afd8bc1fb781e7ee438.jpg,8
../data/raw/Bellsprout/372c926ce78c44a4955ee87d794877e8.jpg,8
../data/raw/Bellsprout/3ec216993888454a8587c9a4c2d6dd56.jpg,8
../data/raw/Bellsprout/4184e467f74c4c558419c29080891775.jpg,8
../data/raw/Bellsprout/432532a6062443a98565e00241c5f85e.jpg,8
../data/raw/Bellsprout/4f322b81ba9b49ddb22c94f5c97bb53f.jpg,8
../data/raw/Bellsprout/50454dc01af44a6ea561ca6e9221fa5c.jpg,8
../data/raw/Bellsprout/55aab9574b014428acb9dd2adf83b923.jpg,8
../data/raw/Bellsprout/55acda0038f545388abd228c309ffb61.jpg,8
../data/raw/Bellsprout/62ba94a0bbb344b3b32e972969a77e8b.jpg,8
../data/raw/Bellsprout/6cd071355d04473ab07035773fcc324f.jpg,8
../data/raw/Bellsprout/6e0e23ce17284030a827d647535dd5c4.jpg,8
../data/raw/Bellsprout/75a378a17572443c9b9e1893a537117a.jpg,8
../data/raw/Bellsprout/7d077cf635f54f108504ebccad0870ca.jpg,8
../data/raw/Bellsprout/8304fad4bc20428daf87a2079e2d3a0b.jpg,8
../data/raw/Bellsprout/90c33867ac8e49c3871f49803a93fe73.jpg,8
../data/raw/Bellsprout/911c5c0cda4c45da97437510eba6c2c5.jpg,8
../data/raw/Bellsprout/91d9bd7ed01849c8bb74881c307be8e7.jpg,8
../data/raw/Bellsprout/9ad85f5338424bd2ab7d9b202555d3ad.jpg,8
../data/raw/Bellsprout/9d427feaeacb4b6a8b59f9f1e67155b1.jpg,8
../data/raw/Bellsprout/a14434a983ca4d98a9c9387aa949536a.jpg,8
../data/raw/Bellsprout/a1d866b4268e49eb9ec3fa101e3c2603.jpg,8
../data/raw/Bellsprout/b3829709fe9249bb93cdf949643dd3cf.jpg,8
../data/raw/Bellsprout/be83544c5ca94f11a28ec022503f515f.jpg,8
../data/raw/Bellsprout/cb24f510298242cd89e9de8b09d47782.jpg,8
../data/raw/Bellsprout/cc6718f6bf274b43824ab1aae3ad5daa.jpg,8
../data/raw/Bellsprout/cd9f1e2a05b5458e88bf660b421cd424.jpg,8
../data/raw/Bellsprout/ce25ef002edb4cc1a28c670bc135aecb.jpg,8
../data/raw/Bellsprout/d99296ce96f345a2996dee17e7956424.jpg,8
../data/raw/Bellsprout/e65b4a8173644d4fba87c55ae2b20b10.jpg,8
../data/raw/Bellsprout/fdb52d3f350c42438d44debdc2cca832.jpg,8
../data/raw/Blastoise/03bc036b642d4873985399cebfd0bb64.jpg,9
../data/raw/Blastoise/0caf1b62b1554b648af1898e2ed40e1d.jpg,9
../data/raw/Blastoise/0f0c54a9457345ccb96a52038295887a.jpg,9
../data/raw/Blastoise/1d18c0d07974465091b45383db76dda1.jpg,9
../data/raw/Blastoise/2dcf24b859d44e1aa1e21f489e79fee1.jpg,9
../data/raw/Blastoise/2f1861aa1bc74f3c907615a73d26c2d1.jpg,9
../data/raw/Blastoise/342803b8b6f444529ba8ba1c33f97481.jpg,9
../data/raw/Blastoise/3e6a2a5f42da49019b1296d7714f8942.jpg,9
../data/raw/Blastoise/44a07063eba74f31b4065d13f61d5f65.jpg,9
../data/raw/Blastoise/45ad079480cf4fcd9bf78c58770d4f65.jpg,9
../data/raw/Blastoise/533971b02e5041dd9392b469762bdb45.jpg,9
../data/raw/Blastoise/560d8e7479f243efbbc93c6afe0a3c29.jpg,9
../data/raw/Blastoise/6534efa396ae4bdb9861795d18631371.jpg,9
../data/raw/Blastoise/67d7ea38e39b4f3b807a4f57a3013034.jpg,9
../data/raw/Blastoise/70d24bf8412a4f61b86119debfa9e79d.jpg,9
../data/raw/Blastoise/71d3e2c30ad4403e9aa38958bb38e4d9.jpg,9
../data/raw/Blastoise/782ee73743ca4883911e604266af5c25.jpg,9
