image_path,class
data/processed/train/964e57b4084b4ab393a2670d7939ef71.jpg,111
data/processed/train/24ecbebfff3d42d09c335c882f9b85bb.jpg,109
data/processed/train/ffa1b160a6df4cf3aeb2a7c26201859d.jpg,82
data/processed/train/1bdb64468698464a85730b404784909a.jpg,126
data/processed/train/a69bdbe5317747a88248d069d0a281e3.jpg,20
data/processed/train/1cdd8e39754a4522a79f66f3a9e0341f.jpg,66
data/processed/train/b152a4a1d6ce4bb1b771ca901733dfff.jpg,105
data/processed/train/00000014.jpg,128
data/processed/train/1f7dc6ace2aa4d65929fc40102234566.jpg,40
data/processed/train/495028684b92414ead2337a6ee4810a0.jpg,45
data/processed/train/34d01002bbaa4de6a63dff03a1183be7.jpg,14
data/processed/train/91ff046d093342d58b04b129f0ce14be.jpg,4
data/processed/train/d248e7683f1c4f5fab44c6f4c3c07d55.jpg,73
data/processed/train/3e9ccc9ed13b4a87b2c1f439fe74ed02.jpg,61
data/processed/train/e821b11c37ae4fd585ba01bb15dd56b7.jpg,119
data/processed/train/050e44685e3d489c85157a328ba7c95e.jpg,12
data/processed/train/ce103a683f2e447096123e5c11b76dca.jpg,45
data/processed/train/9b988b104f74459f97f4ab9edc54d478.jpg,81
data/processed/train/de6b731598dc433ca4e600183dd91029.jpg,34
data/processed/train/5fd989ff68744e86949076c9052b5383.jpg,81
data/processed/train/e46e37aab2934eb49c87e1b05e7cb205.jpg,56
data/processed/train/cb4cedeed46d44cbb54c75ed55bcf67a.jpg,59
data/processed/train/2fd28e699b7c4208acd1637fbad5df2d.jpeg,0
data/processed/train/6dcc7405b3a84d6aba643fe9d99c5dc7.jpg,140
data/processed/train/593fd158e3294c8fa61fa88adc635fd8.jpg,116
data/processed/train/51ffa5d1b5974626bbc7dd7df75637eb.jpg,94
data/processed/train/4944f64bafb54a2e9e46d15c0cf6e0fe.jpg,105
data/processed/train/d86393465e6242128ee91f5cf0097cfa.jpg,22
data/processed/train/69580df1326743ca87573f7a6b95cbb6.jpg,134
data/processed/train/b8f89f6330cc413b9269133310a6e39e.jpg,130
data/processed/train/f5ff74c3f1b2477ba2b4e8ec7835c98f.jpg,32
data/processed/train/7a5858fda81e466aba0e848cc4e33080.jpg,51
data/processed/train/8588bf99c2af429cb309e2b58119fe6d.jpg,131
data/processed/train/c78663f4abbf4e84bfe27059f49b59f8.jpg,119
data/processed/train/623b54b3261d4e58bc4476de77443b5d.jpg,45
data/processed/train/6433015920254b6c95207bb0862eb0fa.jpg,37
data/processed/train/6171511ccbf14052acbe04886ca4aae4.jpg,134
data/processed/train/80fab270d5644c5ca9027ee946f54688.jpg,90
data/processed/train/b9840f1b4b0247f1a97d523229503394.jpg,135
data/processed/train/3dc21e08c0b847e3b0dffa6285190219.jpg,6
data/processed/train/126305dca8674a38b705870cc3dee5b4.jpg,139
data/processed/train/9b3ec4e5681e49aa9d1dd6487d6fae72.jpg,91
data/processed/train/000ba47c18ba4cdc81122e8b284ef1f2.jpg,38
data/processed/train/2945ed974a1947f29c8e939cde3455e2.jpg,116
data/processed/train/bac0d169841349dcaf723327833f75ac.jpg,94
data/processed/train/419c4f8c82e84eb4a0361e5dca33ff27.jpg,63
data/processed/train/afc217be18544c5dabc2b682a5dc61f4.jpg,114
data/processed/train/f01df13bd5ae405cb29275bbc705f56d.jpg,54
data/processed/train/1a5b88e1f1414f7799dc66d76372090c.jpg,144
data/processed/train/4ea9ea961ac643b39a07d65e337d9781.jpg,85
data/processed/train/ad88447b6b024f6499cc4ee5482573e1.jpg,70
data/processed/train/87567d744ad84518bfecb8b3c888993f.jpg,60
data/processed/train/848ebf84340b447e9060f3d076a58bad.jpg,45
data/processed/train/7fe96792397e498a892330fa17caee18.jpg,56
data/processed/train/f0c7086ff24b43609b557ff5bd861440.jpg,71
data/processed/train/6df4b0c0885d47149e015ad7ed2516a1.jpg,36
data/processed/train/46fbb7052f8c44b3bebde55c173242b7.jpg,41
data/processed/train/643aae5a7c884a888fc453e6384fcbd8.jpg,80
data/processed/train/79bf73b711514491b65948882bf0fdab.jpg,129
data/processed/train/37001d68b558420fbe1b15a328084e03.jpg,95
data/processed/train/9bd61a17ca714d42a609f1dc52d8e0ea.jpg,59
data/processed/train/e315134759b34ceb85cdc0e62db07fdd.jpg,118
data/processed/train/5459ab63339b4cc3b6f53279e70c0c78.jpg,100
data/processed/train/c9f1021220c7404d825a423ef32df1f7.jpg,71
data/processed/train/cad3acd9d2d44a69b79b5e1cc57bd89f.jpg,20
data/processed/train/98cb518f661841428b5b507e881f6d45.jpg,89
data/processed/train/867f0552a3204c979a2d13e37dc91eb8.jpg,112
data/processed/train/c6e26c309f8747b4b23e07f2caebfe19.jpg,96
data/processed/train/11ec4ae1d62d41098d79892a4c6680fe.jpg,4
data/processed/train/d317b594849f4af4b4f8fb7fa38104eb.jpg,48
data/processed/train/0b4a15732303457ca8f76a4529facda9.jpg,141
data/processed/train/a7d3e91c2bf943cb845867c84aa2b400.jpg,40
data/processed/train/97fae6731ecf4a54b5e739e3324bc27c.jpg,135
data/processed/train/67f6ee8ca73a414eb6731e88986b5b16.jpg,69
data/processed/train/00000002.png,102
data/processed/train/788f9c3e83cc450a942e3c1dd9959b5d.jpg,20
data/processed/train/620187e98117499694d16d11c6992264.jpg,86
data/processed/train/6e6bacd0107e4999b6a2ce07d0aa8904.jpg,142
data/processed/train/00000020.png,15
data/processed/train/310489e2ed2145e19f7cccde2aa0ff38.jpg,132
data/processed/train/454426ce7f784d2c8028eb46f46d87ad.jpg,56
data/processed/train/49782db368d34719b448ec3e8488afee.jpg,43
data/processed/train/5c0ca320656b4f2fadea7aefeb80da53.jpg,0
data/processed/train/21c433272844447c9b399fa29550a640.jpg,95
data/processed/train/3c919b3354f5494e9378149da2cf792e.jpg,17
data/processed/train/a10a7424fd9144eea1982e47b5012b15.jpg,110
data/processed/train/b378e494bf084bfebb4604f2bd57e73a.jpg,125
data/processed/train/3d93a0f07ece4d4b9a379569a3767e1b.jpg,28
data/processed/train/0d78032649894d6c855cdf75fce406ad.jpg,105
data/processed/train/1f78e085ec8d4db28df030f3b08aa36e.jpg,34
data/processed/train/d0fbbf78f2164daaa7a682976b29ead6.jpg,46
data/processed/train/9c3e09241cf34980a6b54278edd5444d.jpg,52
data/processed/train/e99ed9855c854e20a3e8d610c540bb60.jpg,61
data/processed/train/9a7cc2160f5f4ee6b9ed7ce8925a72a4.jpg,110
data/processed/train/89f4129bc69943a89b1dfeacb7c2671c.jpg,39
data/processed/train/8cd94089c22a440d81802201ac3fd5e0.jpg,55
data/processed/train/70262fa82fe34db79c4bad8998ad9b26.jpg,117
data/processed/train/804a5b5335c145dbbc2061fcc2795967.jpg,22
data/processed/train/f4da9f40f0bb4cf2af2ffb91014c013a.jpg,19
data/processed/train/3afdbc777a06460f881e9fda20d578b6.jpg,96
data/processed/train/d0514528d4114d0f8ed9526468bb4a1c.jpg,113
data/processed/train/b36740ac7e084d1f86510e3dc510b254.jpg,109
data/processed/train/7b704a52bbe04d919a401153ac08edb1.jpg,42
data/processed/train/89b92418a0d34c08bfb5a76027e612ee.jpg,34
data/processed/train/40b3ddf8e9104611b3acebb3f680d381.jpg,108
data/processed/train/3433346bbeb547649ae94b7936363206.jpg,59
data/processed/train/c5a44a869fdb45f9bb1055d0c9a761c2.jpg,119
data/processed/train/91d25a49277a40ca9980d711c2ecfd32.jpg,97
data/processed/train/02f3af2f87b94604a80d9ab672523c76.jpg,57
data/processed/train/6e1ccd2524a04778bc745d2a1b6369b8.jpg,112
data/processed/train/0062468234d74584ae2603c7b2159830.jpg,99
data/processed/train/08fca4e72c03422996a025b7bb243705.jpg,138
data/processed/train/7d033c8516304cfe89af172cb065f666.jpg,110
data/processed/train/ff7398eace094621ae96f031fdaa9c37.jpg,32
data/processed/train/9f4804d2448c41d5a763dac720b35489.jpg,109
data/processed/train/68ff97e646e84f4e8f9da357ff9d1307.jpg,141
data/processed/train/f7bd72ff5bf341848ed783096e92d5b6.jpg,106
data/processed/train/d193685959e84f39878bd1797b37b759.jpg,88
data/processed/train/717b4086aa85436187887c56bcc450e7.jpg,80
data/processed/train/7d9f0d694c4e4255b2ab4d78f954ad96.jpg,10
data/processed/train/2b466f2aa2dd4a158ce5b641debb6e91.jpg,92
data/processed/train/25d092c336664f4697d2b2c4caa7ec00.jpg,85
data/processed/train/db93b81cb40141939dfe3aefe82c207d.jpg,30
data/processed/train/fea033db0e48467090dd3067e7769d3d.jpg,4
data/processed/train/cccaab9c347143368b625879e0fc9218.jpg,121
data/processed/train/69e44d8fbe40442788d5d4cb70237591.jpg,142
data/processed/train/b09c85219d5a4d97bafb18d13cd495c0.jpg,127
data/processed/train/6487a566693e435d92b108515c8c299d.jpg,99
data/processed/train/6ff161c2757e4fa98497c2431226e894.jpg,141
data/processed/train/3aea93f16254461d9de01bf4b15c02d6.jpg,28
data/processed/train/33d241de059d4d39b8b28d182dccbcaf.jpg,116
data/processed/train/7bf4efb4787541b7b20582acb321cd12.jpg,93
data/processed/train/f51b53302872410c8c7aba8a69d3e3c4.jpg,50
data/processed/train/e2198bbb19fa4364ab324fbf27c181c9.jpg,147
data/processed/train/98518ce9db4548e7a4663328194f9f49.jpg,123
data/processed/train/395a5891153a45ab90f18229c819b836.jpg,92
data/processed/train/23c4a408e0f64468bbf7aa310e484931.jpg,68
data/processed/train/e01353b4555344beafa3b1ee45119bff.jpg,111
data/processed/train/6182d9c26ed44a778dce819bce0c5ab5.jpg,85
data/processed/train/25daf94c8fe94547a010ce4b8f63e9e3.jpg,44
data/processed/train/2192de44e16a40ffbdcf8e2686a9e232.jpg,139
data/processed/train/6a93938509a343fca1dac0b390bcafa4.jpg,33
data/processed/train/3190dc80db9c485ca14c6d255ff5dac7.jpg,60
data/processed/train/8a403129c5d840739d06faa5ce93c270.jpg,140
data/processed/train/22f33e2400f647b98f714111a2ef9433.jpg,50
data/processed/train/22033fc3bf8c48f287d153442160a808.jpg,4
data/processed/train/695a69737c384972bb1270439acd5f89.jpg,108
data/processed/train/77c17531c4884d709d2f22d38b964cee.jpg,33
data/processed/train/492806e629944ea2b2babd26ad003e98.jpg,139
data/processed/train/e263802fadb444cb851d357e5b4a0121.jpg,21
data/processed/train/76ad86c0852b4928b8174102994868e6.jpg,41
data/processed/train/c6876854e52c4628ad5677a824786822.jpg,54
data/processed/train/758f9e8da9e447a583f639b41b16af72.jpg,35
data/processed/train/faa881ac475e4628a5528a832580addc.jpg,63
data/processed/train/94cead5bd14144659bc3aeb0256c9500.jpg,135
data/processed/train/768950148ea44285a448510d8d856e1f.jpg,45
data/processed/train/c7bf1535f45e49eb958c9f351438bd27.jpg,58
data/processed/train/bdbd454e31194c2489879af475065b88.jpg,98
data/processed/train/c9b751d47a0042509ef4e55e535f1e15.jpg,23
data/processed/train/732370b84c3142edba00d11c7c0cbfdc.jpg,143
data/processed/train/a6701c152f844007a62c5d336072e9f8.jpg,5
data/processed/train/8bae6b5b98ea49d794a4092f1147381b.jpg,84
data/processed/train/4f1bea881c72427eaf191b6380401f47.jpg,89
data/processed/train/6630b30d44b14cd4a934ac189707dfa3.jpg,38
data/processed/train/ac3225ec4b1c42eb81ab3246cc62ae74.jpg,91
data/processed/train/f946a7335e9248fda9f4f4f65f4d0e89.jpg,49
data/processed/train/c46cbb2dbaa244029a64689ce59a9ce0.jpg,43
data/processed/train/6e2f1ee87cd44fb48b058a33c16616ac.jpg,127
data/processed/train/da86ac42ddd14baca19bd2d3e769bf07.jpg,103
data/processed/train/77b14f7fbca14065a2b5c4a9d4dbb4f6.jpg,108
data/processed/train/bb08cc53ad90470381caf17b9d979350.jpg,56
data/processed/train/506356029457438c84d74ef109bad545.jpg,34
data/processed/train/29c37d44102444e5a8520014c09d731e.jpg,100
data/processed/train/7c04ddd28c1a4c678282cbc959183250.jpg,9
data/processed/train/94600e285a3f459299cf61c5ccd99cbf.jpg,90
data/processed/train/1529ba6cb3424e93bf8798c4ed74e01e.jpg,130
data/processed/train/f226532368504330bcde592a4c3fe567.jpg,70
data/processed/train/f06bd8d94b6c42919301064982a72268.jpg,123
data/processed/train/a212bb3a0d0e413eb56b9e3e0957fd7f.jpg,38
data/processed/train/11453f6d971246c99a703cea57261e67.jpg,11
data/processed/train/0d823f78c762492dbcbad8b7157c63cd.jpg,149
data/processed/train/bce1e59c5e6a4d6c9965e7e9685056f0.jpg,22
data/processed/train/3cf07887fd1b43ad9612f9d986380c55.jpg,148
data/processed/train/61872d6df03c4f98b0753548151f92d8.jpg,110
data/processed/train/5e68029f22454b589d4494a9381ee868.jpg,108
data/processed/train/8f1b45f1b0174d8690b5230aa45ec30f.jpg,92
data/processed/train/4bc780e25208430aae19403c563d8898.jpg,88
data/processed/train/2db68fa199114aa9974efad9f5def156.jpg,140
data/processed/train/3dcdaba1fc704c2bb4e860b9bc18fe6c.jpg,4
data/processed/train/ffb969e0d6954d2d9c1c41faa49d4e01.jpg,39
data/processed/train/1096b149b530454cbf316914f3d99ccc.jpg,132
data/processed/train/a6428505a81e4f9bae34e23e47910ca5.jpg,127
data/processed/train/9dfb69b6461e41bb91d0161e2a3ba0f4.jpg,149
data/processed/train/950281305cb24bd8ba2683d633d437fd.jpg,41
data/processed/train/ab3455a7f612468a862657a3d35adc95.jpg,88
data/processed/train/75db1dee528f4944bf016f9b6d6aaab7.jpg,93
data/processed/train/8d1c65bd997345a1b4a2ed084a9ca7eb.jpg,66
data/processed/train/842f71cf9c3549d5b147231ddc459c27.jpg,117
data/processed/train/04e6f1285a09433f8a191a5f0b22ec7f.jpg,48
data/processed/train/ddac2d1dbf1e4c3b86041ae0774304ad.jpg,85
data/processed/train/dc712d954fe745da9119ebeb4fa32944.jpg,47
data/processed/train/ff7d96200ace402aba84d4a88566ed7b.jpg,75
data/processed/train/453c4fa1a84e4558aae0b6c22228cb49.jpg,13
data/processed/train/5ece1a3be99b4e8c8f70d38bc4554b79.jpg,62
data/processed/train/213a3bb9af644d74bc439e48f22e2658.jpg,138
data/processed/train/d083941a76804b21844d1b3c393373cd.jpg,88
data/processed/train/ea0aa4191db54089a0e6fc9559cd99fb.jpg,33
data/processed/train/950b1c51d9ed45d0b6dea0d71c960c42.jpg,110
data/processed/train/596fbee45cca4268a77bcc9fce19372c.jpg,119
data/processed/train/ae2c93712c774d6c92128bcec3c85568.jpg,73
data/processed/train/f10d36aa1af7433bb1b84d5f2629001d.jpg,35
data/processed/train/503e8d7b58054949a2bee421c56733bf.jpg,71
data/processed/train/00000003.png,15
data/processed/train/9653a25cfe9740599b15bb00729db289.jpg,91
data/processed/train/4fd84ab85c7346b3a0d505dbc2c07295.jpg,59
data/processed/train/9280e9a9541e44d5b7c1cf7f338c7d6d.jpg,140
data/processed/train/6148834b649f40db9552b474bf95d828.jpg,141
data/processed/train/58b588d1c44d4e48a1bccc8b4aece9bc.jpg,116
data/processed/train/9d84e2104f1543988775b48ee232b812.jpg,19
data/processed/train/f599e6bef02347dc92955860b74dec21.jpg,34
data/processed/train/6a4ce9f1df0c4d93a7abe22f2398dd57.jpg,132
data/processed/train/66731ce3a7674035a3d6602201107464.jpg,74
data/processed/train/0f22804891104e6983cc653dc3731a48.jpg,5
data/processed/train/da1d0bbfa520476fbe89f67fdd3d8118.jpg,51
data/processed/train/472684ce1ada41a1bc2a29f91cd414aa.jpg,137
data/processed/train/38bcc91956a74d3797f4f38e801e4901.jpg,40
data/processed/train/f80ba72113274c68a448303741e01b48.jpg,126
data/processed/train/42a822fd517b4053aa87c7d46ec98b82.jpg,90
data/processed/train/9e85339466a9472ca77821b7353485e7.jpg,105
data/processed/train/c7de3b7904a348088a8d3b7f99f7b002.jpg,41
data/processed/train/8446583a558c409cb7b28badf9348590.jpg,50
data/processed/train/b4774369723c47dc94ad7a302802514d.jpg,88
data/processed/train/2c75c032848a4d6bbb455e1afe3ab994.jpg,91
data/processed/train/8690cfdfdda746dab4de1550b87572b3.jpg,19
data/processed/train/62b7bb219e974f75ab2e263c14fb5e5a.jpg,125
data/processed/train/cb21aa115b524d5d8748c9946ce0bdee.jpg,30
data/processed/train/55368d33e05e4e5c93554060fc8881cb.jpg,62
data/processed/train/af93757c33894660855c1e238fc19137.jpg,2
data/processed/train/397aa1efe6f84880af986b7c65f3610c.jpg,89
data/processed/train/f9bdaa36c7884be9aaaa880656ef4f2a.jpg,59
data/processed/train/d23a8f211d504a6fa90cefa3f89cabd4.jpg,110
data/processed/train/00000006.jpg,10
data/processed/train/df7b35214b494fc6a2e507289d16d792.jpg,132
data/processed/train/703c6a5d499f41a39ef0462d5056127d.jpg,126
data/processed/train/caca9ce6f70d4af3895096b1730ab44c.jpg,138
data/processed/train/73f08af7fa354c60b63d890f76f06aeb.jpg,30
data/processed/train/15e06daa99e04e558a835a9833b51762.jpg,90
data/processed/train/40e8bd70eef046aca7c3b1f8c0735755.jpg,130
data/processed/train/a961e0a315e14a06907d8a6258c959d5.jpg,101
data/processed/train/006ad6ccdb1b40c19d852143ee2b1c0b.jpg,49
data/processed/train/bb45d33b23ea4591aaf5d294e3eed2f8.jpg,46
data/processed/train/cf4353a72ba04af796477f63f34fb54b.jpg,37
data/processed/train/6e0e23ce17284030a827d647535dd5c4.jpg,8
data/processed/train/ad0bda0864054574b9ed64cb7b021811.jpg,74
data/processed/train/8afb492db59a4f938f4ec16ec14fd5b5.jpg,41
data/processed/train/cf4967c5737e4f7ebc1bebe591dfdf54.jpg,49
data/processed/train/93c169755848416b939520c990a4e88c.jpg,96
data/processed/train/3f0c81af6aa54ba29ed1c5a5870b3d7b.jpg,24
data/processed/train/33da7365bf9743c3adaa5b605bea1728.jpg,54
data/processed/train/229d19f6a89040dda68ff93eb2be5ba0.jpg,62
data/processed/train/00000074.png,83
data/processed/train/c470392d6db242ffa63c30dbffb5c100.jpg,110
data/processed/train/7fe8852c83644ac18026fc3ffdf017b2.jpg,34
data/processed/train/942e6a13076b4018801db6d21a79d885.jpg,35
data/processed/train/d93d1a8b66594776a12335f1c5b991f8.jpg,140
data/processed/train/ff47f327bb274963a7a8e78fd3ca03c9.jpg,118
data/processed/train/253a5ae1089c424d8328f87890453390.jpg,135
data/processed/train/6ae0cb33f51f46bb9a27fa7090c2ee97.jpg,101
data/processed/train/787577b4f8854d298bb0a47297051025.jpg,62
data/processed/train/08b255dc22634b1c8dc67a0c9dc0e969.jpg,127
data/processed/train/1debff5538d7402188a3808bf07e6351.jpg,128
data/processed/train/be63c6d6e5324f9da9ab11443b72c834.jpg,127
data/processed/train/00000006.png,128
data/processed/train/26f1d5ad0c7a43bdac283d9f1412617a.jpg,44
data/processed/train/41b609352fe142f0a3e6f093efa4670a.jpg,121
data/processed/train/0c1c65e362264d0f8064db8e73fd3650.jpg,143
data/processed/train/325d7727e41246768e6b88eadc2a14e2.jpg,104
data/processed/train/ac819ca1337c4f49a6cf2c8e9270ef69.jpg,18
data/processed/train/6222503a244f4b6c8b8fde6a32ecb871.jpg,26
data/processed/train/7b033a99d42043f188150a40cf0fb49f.jpg,133
data/processed/train/6596edfaf42c4dcd9da9afa4daf3f319.jpeg,104
data/processed/train/ef3fdd8c18ca4affa8b495e4cc0fce3c.jpg,63
data/processed/train/17f821f7163c45fab1734a3057c6383f.jpg,145
data/processed/train/11565a667c014a93bdfd3067b59f2779.jpg,8
data/processed/train/906509de86424059a1f2f30cdd2013e9.jpg,96
data/processed/train/c91ca968f8f74755ba04990f97ca0b35.jpg,34
data/processed/train/ae9c34fc33754ae8bc3c281b904ca790.jpg,57
data/processed/train/674ff01a99ea49babb4a821c3933c236.jpg,11
data/processed/train/d1d5a31578d345f2bb2a163fc3267f1b.jpg,75
data/processed/train/44ba00f4c4ba40bf8cc1c7ace120ab10.jpg,75
data/processed/train/00000004.jpg,83
data/processed/train/5e1e01969eb144b8ae17a33afed241bd.jpg,108
data/processed/train/104cab28131245ba8fbbd9775502d92e.jpg,31
data/processed/train/ab3f4c3a7d884a16a554f6fe27a25530.jpg,29
data/processed/train/feeecc295f5b4859abec5fedfeba8bac.jpg,45
data/processed/train/b3f499b04e2647aeb2a15adb4efede17.jpg,129
data/processed/train/de5e7a9aa7e1425f87794f3b032f4421.jpg,118
data/processed/train/aabb27dd7e1c4508880bd8cc1141c340.jpg,0
data/processed/train/79852da5c7f74dc48dc13738a4679f94.jpg,77
data/processed/train/00000043.jpg,15
data/processed/train/7ce7f1c53d564c3d94cd2ac62f390451.jpg,79
data/processed/train/aae92d0b7fa54fef87d13da7413fe6ac.jpg,115
data/processed/train/be189c5325944b868e305d91b6a33fa1.jpg,99
data/processed/train/04b19ef429774d1aa30436dccf739871.jpg,57
data/processed/train/eacf764dc0584a8d944ea7efeba5d79d.jpg,148
data/processed/train/39fa28f6f4364161a220555bf1254400.jpg,44
data/processed/train/2fd93e226abc4937a5669c56192d9f7d.jpg,7
data/processed/train/f47972436bc24b30bc3205412b6df88a.jpg,40
data/processed/train/89110a6723ba4c39999143d89dfe72e6.jpg,72
